"compute_time","Datasets","modality","compute time(hrs)"
16665,"PNC","anat",4.62916666666667
14462,"PNC","anat",4.01722222222222
17161,"PNC","anat",4.76694444444444
16661,"PNC","anat",4.62805555555556
17509,"PNC","anat",4.86361111111111
17723,"PNC","anat",4.92305555555556
17534,"PNC","anat",4.87055555555556
13912,"PNC","anat",3.86444444444444
16817,"PNC","anat",4.67138888888889
17333,"PNC","anat",4.81472222222222
14150,"PNC","anat",3.93055555555556
17030,"PNC","anat",4.73055555555556
14930,"PNC","anat",4.14722222222222
17534,"PNC","anat",4.87055555555556
17834,"PNC","anat",4.95388888888889
15468,"PNC","anat",4.29666666666667
17282,"PNC","anat",4.80055555555556
17178,"PNC","anat",4.77166666666667
14871,"PNC","anat",4.13083333333333
14454,"PNC","anat",4.015
14349,"PNC","anat",3.98583333333333
16876,"PNC","anat",4.68777777777778
16496,"PNC","anat",4.58222222222222
16679,"PNC","anat",4.63305555555556
14584,"PNC","anat",4.05111111111111
17082,"PNC","anat",4.745
16611,"PNC","anat",4.61416666666667
17019,"PNC","anat",4.7275
16431,"PNC","anat",4.56416666666667
16465,"PNC","anat",4.57361111111111
16470,"PNC","anat",4.575
16627,"PNC","anat",4.61861111111111
16640,"PNC","anat",4.62222222222222
16687,"PNC","anat",4.63527777777778
13801,"PNC","anat",3.83361111111111
16519,"PNC","anat",4.58861111111111
16438,"PNC","anat",4.56611111111111
15737,"PNC","anat",4.37138888888889
16322,"PNC","anat",4.53388888888889
16532,"PNC","anat",4.59222222222222
16862,"PNC","anat",4.68388888888889
16467,"PNC","anat",4.57416666666667
16947,"PNC","anat",4.7075
16767,"PNC","anat",4.6575
16645,"PNC","anat",4.62361111111111
16722,"PNC","anat",4.645
16887,"PNC","anat",4.69083333333333
16483,"PNC","anat",4.57861111111111
16718,"PNC","anat",4.64388888888889
16919,"PNC","anat",4.69972222222222
16625,"PNC","anat",4.61805555555556
16344,"PNC","anat",4.54
16713,"PNC","anat",4.6425
16938,"PNC","anat",4.705
16351,"PNC","anat",4.54194444444444
16411,"PNC","anat",4.55861111111111
13155,"PNC","anat",3.65416666666667
16557,"PNC","anat",4.59916666666667
16207,"PNC","anat",4.50194444444444
16575,"PNC","anat",4.60416666666667
16447,"PNC","anat",4.56861111111111
16210,"PNC","anat",4.50277777777778
16191,"PNC","anat",4.4975
16553,"PNC","anat",4.59805555555556
16784,"PNC","anat",4.66222222222222
16536,"PNC","anat",4.59333333333333
16699,"PNC","anat",4.63861111111111
16684,"PNC","anat",4.63444444444444
16256,"PNC","anat",4.51555555555556
16396,"PNC","anat",4.55444444444444
16393,"PNC","anat",4.55361111111111
16480,"PNC","anat",4.57777777777778
16571,"PNC","anat",4.60305555555556
16644,"PNC","anat",4.62333333333333
16426,"PNC","anat",4.56277777777778
16273,"PNC","anat",4.52027777777778
16047,"PNC","anat",4.4575
16585,"PNC","anat",4.60694444444444
16389,"PNC","anat",4.5525
16643,"PNC","anat",4.62305555555556
16733,"PNC","anat",4.64805555555556
16210,"PNC","anat",4.50277777777778
16252,"PNC","anat",4.51444444444444
16979,"PNC","anat",4.71638888888889
16739,"PNC","anat",4.64972222222222
16417,"PNC","anat",4.56027777777778
16739,"PNC","anat",4.64972222222222
16370,"PNC","anat",4.54722222222222
16614,"PNC","anat",4.615
16434,"PNC","anat",4.565
16690,"PNC","anat",4.63611111111111
16401,"PNC","anat",4.55583333333333
16513,"PNC","anat",4.58694444444444
16587,"PNC","anat",4.6075
16543,"PNC","anat",4.59527777777778
16267,"PNC","anat",4.51861111111111
16663,"PNC","anat",4.62861111111111
16427,"PNC","anat",4.56305555555556
16808,"PNC","anat",4.66888888888889
15695,"PNC","anat",4.35972222222222
16311,"PNC","anat",4.53083333333333
16332,"PNC","anat",4.53666666666667
16742,"PNC","anat",4.65055555555556
16217,"PNC","anat",4.50472222222222
16496,"PNC","anat",4.58222222222222
16677,"PNC","anat",4.6325
16078,"PNC","anat",4.46611111111111
16427,"PNC","anat",4.56305555555556
16459,"PNC","anat",4.57194444444444
16728,"PNC","anat",4.64666666666667
16404,"PNC","anat",4.55666666666667
16526,"PNC","anat",4.59055555555556
16895,"PNC","anat",4.69305555555556
16267,"PNC","anat",4.51861111111111
16609,"PNC","anat",4.61361111111111
16528,"PNC","anat",4.59111111111111
16657,"PNC","anat",4.62694444444444
16756,"PNC","anat",4.65444444444444
16657,"PNC","anat",4.62694444444444
16490,"PNC","anat",4.58055555555556
16710,"PNC","anat",4.64166666666667
16494,"PNC","anat",4.58166666666667
16326,"PNC","anat",4.535
16228,"PNC","anat",4.50777777777778
16523,"PNC","anat",4.58972222222222
16820,"PNC","anat",4.67222222222222
16324,"PNC","anat",4.53444444444444
16417,"PNC","anat",4.56027777777778
16414,"PNC","anat",4.55944444444444
16306,"PNC","anat",4.52944444444444
16457,"PNC","anat",4.57138888888889
16753,"PNC","anat",4.65361111111111
16450,"PNC","anat",4.56944444444444
16261,"PNC","anat",4.51694444444444
16641,"PNC","anat",4.6225
16494,"PNC","anat",4.58166666666667
16865,"PNC","anat",4.68472222222222
16296,"PNC","anat",4.52666666666667
16353,"PNC","anat",4.5425
16652,"PNC","anat",4.62555555555556
16805,"PNC","anat",4.66805555555556
16459,"PNC","anat",4.57194444444444
16502,"PNC","anat",4.58388888888889
15963,"PNC","anat",4.43416666666667
16849,"PNC","anat",4.68027777777778
16169,"PNC","anat",4.49138888888889
16343,"PNC","anat",4.53972222222222
16504,"PNC","anat",4.58444444444444
16136,"PNC","anat",4.48222222222222
15951,"PNC","anat",4.43083333333333
16332,"PNC","anat",4.53666666666667
16885,"PNC","anat",4.69027777777778
16730,"PNC","anat",4.64722222222222
16605,"PNC","anat",4.6125
16955,"PNC","anat",4.70972222222222
16356,"PNC","anat",4.54333333333333
16590,"PNC","anat",4.60833333333333
16295,"PNC","anat",4.52638888888889
16537,"PNC","anat",4.59361111111111
16505,"PNC","anat",4.58472222222222
16777,"PNC","anat",4.66027777777778
16467,"PNC","anat",4.57416666666667
16550,"PNC","anat",4.59722222222222
16271,"PNC","anat",4.51972222222222
16458,"PNC","anat",4.57166666666667
16417,"PNC","anat",4.56027777777778
16440,"PNC","anat",4.56666666666667
16534,"PNC","anat",4.59277777777778
16440,"PNC","anat",4.56666666666667
16334,"PNC","anat",4.53722222222222
16330,"PNC","anat",4.53611111111111
16048,"PNC","anat",4.45777777777778
16510,"PNC","anat",4.58611111111111
16547,"PNC","anat",4.59638888888889
16403,"PNC","anat",4.55638888888889
16544,"PNC","anat",4.59555555555556
16345,"PNC","anat",4.54027777777778
16630,"PNC","anat",4.61944444444444
16273,"PNC","anat",4.52027777777778
16716,"PNC","anat",4.64333333333333
16394,"PNC","anat",4.55388888888889
16555,"PNC","anat",4.59861111111111
16286,"PNC","anat",4.52388888888889
16596,"PNC","anat",4.61
16313,"PNC","anat",4.53138888888889
16040,"PNC","anat",4.45555555555556
16211,"PNC","anat",4.50305555555556
16418,"PNC","anat",4.56055555555556
16195,"PNC","anat",4.49861111111111
16504,"PNC","anat",4.58444444444444
16306,"PNC","anat",4.52944444444444
16345,"PNC","anat",4.54027777777778
16806,"PNC","anat",4.66833333333333
16367,"PNC","anat",4.54638888888889
16420,"PNC","anat",4.56111111111111
16671,"PNC","anat",4.63083333333333
16258,"PNC","anat",4.51611111111111
16121,"PNC","anat",4.47805555555556
16321,"PNC","anat",4.53361111111111
16472,"PNC","anat",4.57555555555556
16367,"PNC","anat",4.54638888888889
16169,"PNC","anat",4.49138888888889
16341,"PNC","anat",4.53916666666667
16584,"PNC","anat",4.60666666666667
16458,"PNC","anat",4.57166666666667
16258,"PNC","anat",4.51611111111111
16344,"PNC","anat",4.54
16561,"PNC","anat",4.60027777777778
16550,"PNC","anat",4.59722222222222
16398,"PNC","anat",4.555
16546,"PNC","anat",4.59611111111111
16601,"PNC","anat",4.61138888888889
16331,"PNC","anat",4.53638888888889
16432,"PNC","anat",4.56444444444444
16518,"PNC","anat",4.58833333333333
16163,"PNC","anat",4.48972222222222
16377,"PNC","anat",4.54916666666667
16349,"PNC","anat",4.54138888888889
16984,"PNC","anat",4.71777777777778
16435,"PNC","anat",4.56527777777778
16652,"PNC","anat",4.62555555555556
16677,"PNC","anat",4.6325
13167,"PNC","anat",3.6575
16019,"PNC","anat",4.44972222222222
16412,"PNC","anat",4.55888888888889
16549,"PNC","anat",4.59694444444444
16674,"PNC","anat",4.63166666666667
16762,"PNC","anat",4.65611111111111
16457,"PNC","anat",4.57138888888889
15896,"PNC","anat",4.41555555555556
16617,"PNC","anat",4.61583333333333
16409,"PNC","anat",4.55805555555556
16563,"PNC","anat",4.60083333333333
16418,"PNC","anat",4.56055555555556
16385,"PNC","anat",4.55138888888889
16433,"PNC","anat",4.56472222222222
16425,"PNC","anat",4.5625
16741,"PNC","anat",4.65027777777778
16604,"PNC","anat",4.61222222222222
16386,"PNC","anat",4.55166666666667
16656,"PNC","anat",4.62666666666667
13518,"PNC","anat",3.755
17354,"PNC","anat",4.82055555555556
13382,"PNC","anat",3.71722222222222
16837,"PNC","anat",4.67694444444444
13281,"PNC","anat",3.68916666666667
13094,"PNC","anat",3.63722222222222
16150,"PNC","anat",4.48611111111111
13153,"PNC","anat",3.65361111111111
16665,"PNC","anat",4.62916666666667
16349,"PNC","anat",4.54138888888889
16379,"PNC","anat",4.54972222222222
12777,"PNC","anat",3.54916666666667
16646,"PNC","anat",4.62388888888889
16426,"PNC","anat",4.56277777777778
16590,"PNC","anat",4.60833333333333
16445,"PNC","anat",4.56805555555556
13546,"PNC","anat",3.76277777777778
16818,"PNC","anat",4.67166666666667
12842,"PNC","anat",3.56722222222222
12809,"PNC","anat",3.55805555555556
16767,"PNC","anat",4.6575
13389,"PNC","anat",3.71916666666667
16785,"PNC","anat",4.6625
16867,"PNC","anat",4.68527777777778
13531,"PNC","anat",3.75861111111111
13381,"PNC","anat",3.71694444444444
16693,"PNC","anat",4.63694444444444
12964,"PNC","anat",3.60111111111111
12830,"PNC","anat",3.56388888888889
16826,"PNC","anat",4.67388888888889
16867,"PNC","anat",4.68527777777778
13674,"PNC","anat",3.79833333333333
13379,"PNC","anat",3.71638888888889
13355,"PNC","anat",3.70972222222222
13325,"PNC","anat",3.70138888888889
13753,"PNC","anat",3.82027777777778
12952,"PNC","anat",3.59777777777778
13241,"PNC","anat",3.67805555555556
16267,"PNC","anat",4.51861111111111
12864,"PNC","anat",3.57333333333333
12585,"PNC","anat",3.49583333333333
16862,"PNC","anat",4.68388888888889
12756,"PNC","anat",3.54333333333333
16546,"PNC","anat",4.59611111111111
16605,"PNC","anat",4.6125
13427,"PNC","anat",3.72972222222222
12770,"PNC","anat",3.54722222222222
16747,"PNC","anat",4.65194444444444
12650,"PNC","anat",3.51388888888889
12721,"PNC","anat",3.53361111111111
12654,"PNC","anat",3.515
16429,"PNC","anat",4.56361111111111
12663,"PNC","anat",3.5175
12613,"PNC","anat",3.50361111111111
16553,"PNC","anat",4.59805555555556
16485,"PNC","anat",4.57916666666667
12800,"PNC","anat",3.55555555555556
16298,"PNC","anat",4.52722222222222
16442,"PNC","anat",4.56722222222222
13526,"PNC","anat",3.75722222222222
16612,"PNC","anat",4.61444444444444
13801,"PNC","anat",3.83361111111111
16370,"PNC","anat",4.54722222222222
13645,"PNC","anat",3.79027777777778
16861,"PNC","anat",4.68361111111111
16784,"PNC","anat",4.66222222222222
16503,"PNC","anat",4.58416666666667
16012,"PNC","anat",4.44777777777778
13603,"PNC","anat",3.77861111111111
16801,"PNC","anat",4.66694444444444
16482,"PNC","anat",4.57833333333333
16577,"PNC","anat",4.60472222222222
13160,"PNC","anat",3.65555555555556
16038,"PNC","anat",4.455
16876,"PNC","anat",4.68777777777778
12870,"PNC","anat",3.575
16384,"PNC","anat",4.55111111111111
12737,"PNC","anat",3.53805555555556
16312,"PNC","anat",4.53111111111111
13144,"PNC","anat",3.65111111111111
16578,"PNC","anat",4.605
16715,"PNC","anat",4.64305555555556
16617,"PNC","anat",4.61583333333333
16429,"PNC","anat",4.56361111111111
16336,"PNC","anat",4.53777777777778
16387,"PNC","anat",4.55194444444444
13737,"PNC","anat",3.81583333333333
16555,"PNC","anat",4.59861111111111
16563,"PNC","anat",4.60083333333333
16523,"PNC","anat",4.58972222222222
16445,"PNC","anat",4.56805555555556
16370,"PNC","anat",4.54722222222222
13298,"PNC","anat",3.69388888888889
16631,"PNC","anat",4.61972222222222
16509,"PNC","anat",4.58583333333333
16485,"PNC","anat",4.57916666666667
16490,"PNC","anat",4.58055555555556
16492,"PNC","anat",4.58111111111111
16392,"PNC","anat",4.55333333333333
16251,"PNC","anat",4.51416666666667
13145,"PNC","anat",3.65138888888889
16107,"PNC","anat",4.47416666666667
16531,"PNC","anat",4.59194444444444
16265,"PNC","anat",4.51805555555556
16903,"PNC","anat",4.69527777777778
16465,"PNC","anat",4.57361111111111
16649,"PNC","anat",4.62472222222222
16297,"PNC","anat",4.52694444444444
16565,"PNC","anat",4.60138888888889
16652,"PNC","anat",4.62555555555556
16384,"PNC","anat",4.55111111111111
16487,"PNC","anat",4.57972222222222
16541,"PNC","anat",4.59472222222222
16819,"PNC","anat",4.67194444444444
16534,"PNC","anat",4.59277777777778
16379,"PNC","anat",4.54972222222222
16320,"PNC","anat",4.53333333333333
16594,"PNC","anat",4.60944444444444
16376,"PNC","anat",4.54888888888889
16393,"PNC","anat",4.55361111111111
16224,"PNC","anat",4.50666666666667
16552,"PNC","anat",4.59777777777778
16148,"PNC","anat",4.48555555555556
16427,"PNC","anat",4.56305555555556
16550,"PNC","anat",4.59722222222222
16365,"PNC","anat",4.54583333333333
16524,"PNC","anat",4.59
16281,"PNC","anat",4.5225
13613,"PNC","anat",3.78138888888889
16633,"PNC","anat",4.62027777777778
13616,"PNC","anat",3.78222222222222
16420,"PNC","anat",4.56111111111111
16833,"PNC","anat",4.67583333333333
14455,"PNC","anat",4.01527777777778
16796,"PNC","anat",4.66555555555556
16793,"PNC","anat",4.66472222222222
16649,"PNC","anat",4.62472222222222
14593,"PNC","anat",4.05361111111111
13976,"PNC","anat",3.88222222222222
16695,"PNC","anat",4.6375
16823,"PNC","anat",4.67305555555556
14330,"PNC","anat",3.98055555555556
16506,"PNC","anat",4.585
14001,"PNC","anat",3.88916666666667
16284,"PNC","anat",4.52333333333333
14042,"PNC","anat",3.90055555555556
16481,"PNC","anat",4.57805555555556
16486,"PNC","anat",4.57944444444444
13973,"PNC","anat",3.88138888888889
16619,"PNC","anat",4.61638888888889
16543,"PNC","anat",4.59527777777778
14080,"PNC","anat",3.91111111111111
16456,"PNC","anat",4.57111111111111
16522,"PNC","anat",4.58944444444444
16710,"PNC","anat",4.64166666666667
16701,"PNC","anat",4.63916666666667
16274,"PNC","anat",4.52055555555556
16396,"PNC","anat",4.55444444444444
16436,"PNC","anat",4.56555555555556
16809,"PNC","anat",4.66916666666667
16596,"PNC","anat",4.61
16440,"PNC","anat",4.56666666666667
16412,"PNC","anat",4.55888888888889
16822,"PNC","anat",4.67277777777778
13746,"PNC","anat",3.81833333333333
16573,"PNC","anat",4.60361111111111
16617,"PNC","anat",4.61583333333333
17005,"PNC","anat",4.72361111111111
13435,"PNC","anat",3.73194444444444
16497,"PNC","anat",4.5825
13754,"PNC","anat",3.82055555555556
16697,"PNC","anat",4.63805555555556
16800,"PNC","anat",4.66666666666667
13419,"PNC","anat",3.7275
16764,"PNC","anat",4.65666666666667
12855,"PNC","anat",3.57083333333333
13524,"PNC","anat",3.75666666666667
16687,"PNC","anat",4.63527777777778
13672,"PNC","anat",3.79777777777778
16430,"PNC","anat",4.56388888888889
16659,"PNC","anat",4.6275
16427,"PNC","anat",4.56305555555556
16401,"PNC","anat",4.55583333333333
13369,"PNC","anat",3.71361111111111
16706,"PNC","anat",4.64055555555556
16370,"PNC","anat",4.54722222222222
16463,"PNC","anat",4.57305555555556
16863,"PNC","anat",4.68416666666667
16652,"PNC","anat",4.62555555555556
16700,"PNC","anat",4.63888888888889
16615,"PNC","anat",4.61527777777778
16681,"PNC","anat",4.63361111111111
16419,"PNC","anat",4.56083333333333
16928,"PNC","anat",4.70222222222222
16430,"PNC","anat",4.56388888888889
16319,"PNC","anat",4.53305555555556
16545,"PNC","anat",4.59583333333333
16488,"PNC","anat",4.58
16528,"PNC","anat",4.59111111111111
16465,"PNC","anat",4.57361111111111
16332,"PNC","anat",4.53666666666667
13986,"PNC","anat",3.885
16819,"PNC","anat",4.67194444444444
16616,"PNC","anat",4.61555555555556
14048,"PNC","anat",3.90222222222222
13551,"PNC","anat",3.76416666666667
16553,"PNC","anat",4.59805555555556
13766,"PNC","anat",3.82388888888889
16683,"PNC","anat",4.63416666666667
13160,"PNC","anat",3.65555555555556
16032,"PNC","anat",4.45333333333333
17004,"PNC","anat",4.72333333333333
17275,"PNC","anat",4.79861111111111
16526,"PNC","anat",4.59055555555556
13544,"PNC","anat",3.76222222222222
16891,"PNC","anat",4.69194444444444
16424,"PNC","anat",4.56222222222222
17145,"PNC","anat",4.7625
16593,"PNC","anat",4.60916666666667
16580,"PNC","anat",4.60555555555556
16850,"PNC","anat",4.68055555555556
16411,"PNC","anat",4.55861111111111
16939,"PNC","anat",4.70527777777778
16735,"PNC","anat",4.64861111111111
16381,"PNC","anat",4.55027777777778
16702,"PNC","anat",4.63944444444444
16233,"PNC","anat",4.50916666666667
16414,"PNC","anat",4.55944444444444
16540,"PNC","anat",4.59444444444444
16323,"PNC","anat",4.53416666666667
16671,"PNC","anat",4.63083333333333
16603,"PNC","anat",4.61194444444444
16363,"PNC","anat",4.54527777777778
16572,"PNC","anat",4.60333333333333
16447,"PNC","anat",4.56861111111111
16263,"PNC","anat",4.5175
16475,"PNC","anat",4.57638888888889
16535,"PNC","anat",4.59305555555556
16518,"PNC","anat",4.58833333333333
16590,"PNC","anat",4.60833333333333
16525,"PNC","anat",4.59027777777778
16605,"PNC","anat",4.6125
16513,"PNC","anat",4.58694444444444
16502,"PNC","anat",4.58388888888889
16574,"PNC","anat",4.60388888888889
16382,"PNC","anat",4.55055555555556
16638,"PNC","anat",4.62166666666667
16300,"PNC","anat",4.52777777777778
1192,"PNC","anat",0.331111111111111
16472,"PNC","anat",4.57555555555556
16250,"PNC","anat",4.51388888888889
16347,"PNC","anat",4.54083333333333
16609,"PNC","anat",4.61361111111111
16691,"PNC","anat",4.63638888888889
16528,"PNC","anat",4.59111111111111
16369,"PNC","anat",4.54694444444444
14584,"PNC","anat",4.05111111111111
16482,"PNC","anat",4.57833333333333
16448,"PNC","anat",4.56888888888889
16548,"PNC","anat",4.59666666666667
16598,"PNC","anat",4.61055555555556
16563,"PNC","anat",4.60083333333333
16685,"PNC","anat",4.63472222222222
16488,"PNC","anat",4.58
16454,"PNC","anat",4.57055555555556
16419,"PNC","anat",4.56083333333333
16352,"PNC","anat",4.54222222222222
16502,"PNC","anat",4.58388888888889
16161,"PNC","anat",4.48916666666667
16480,"PNC","anat",4.57777777777778
16416,"PNC","anat",4.56
16549,"PNC","anat",4.59694444444444
16328,"PNC","anat",4.53555555555556
16427,"PNC","anat",4.56305555555556
16524,"PNC","anat",4.59
16860,"PNC","anat",4.68333333333333
16427,"PNC","anat",4.56305555555556
16506,"PNC","anat",4.585
16336,"PNC","anat",4.53777777777778
16412,"PNC","anat",4.55888888888889
16603,"PNC","anat",4.61194444444444
16932,"PNC","anat",4.70333333333333
16154,"PNC","anat",4.48722222222222
16194,"PNC","anat",4.49833333333333
17110,"PNC","anat",4.75277777777778
12854,"PNC","anat",3.57055555555556
16405,"PNC","anat",4.55694444444444
16625,"PNC","anat",4.61805555555556
16547,"PNC","anat",4.59638888888889
16428,"PNC","anat",4.56333333333333
16638,"PNC","anat",4.62166666666667
16513,"PNC","anat",4.58694444444444
16603,"PNC","anat",4.61194444444444
16503,"PNC","anat",4.58416666666667
16431,"PNC","anat",4.56416666666667
16436,"PNC","anat",4.56555555555556
16359,"PNC","anat",4.54416666666667
16231,"PNC","anat",4.50861111111111
16516,"PNC","anat",4.58777777777778
16445,"PNC","anat",4.56805555555556
16666,"PNC","anat",4.62944444444444
16386,"PNC","anat",4.55166666666667
16450,"PNC","anat",4.56944444444444
12935,"PNC","anat",3.59305555555556
16338,"PNC","anat",4.53833333333333
16529,"PNC","anat",4.59138888888889
16411,"PNC","anat",4.55861111111111
16792,"PNC","anat",4.66444444444444
16416,"PNC","anat",4.56
16633,"PNC","anat",4.62027777777778
16510,"PNC","anat",4.58611111111111
16318,"PNC","anat",4.53277777777778
16681,"PNC","anat",4.63361111111111
16350,"PNC","anat",4.54166666666667
12816,"PNC","anat",3.56
16537,"PNC","anat",4.59361111111111
16543,"PNC","anat",4.59527777777778
16617,"PNC","anat",4.61583333333333
16544,"PNC","anat",4.59555555555556
16378,"PNC","anat",4.54944444444444
16548,"PNC","anat",4.59666666666667
16314,"PNC","anat",4.53166666666667
16578,"PNC","anat",4.605
16217,"PNC","anat",4.50472222222222
16473,"PNC","anat",4.57583333333333
16422,"PNC","anat",4.56166666666667
16547,"PNC","anat",4.59638888888889
14473,"PNC","anat",4.02027777777778
16284,"PNC","anat",4.52333333333333
14588,"PNC","anat",4.05222222222222
16178,"PNC","anat",4.49388888888889
16294,"PNC","anat",4.52611111111111
16245,"PNC","anat",4.5125
16557,"PNC","anat",4.59916666666667
16799,"PNC","anat",4.66638888888889
16339,"PNC","anat",4.53861111111111
16343,"PNC","anat",4.53972222222222
16342,"PNC","anat",4.53944444444444
16416,"PNC","anat",4.56
16529,"PNC","anat",4.59138888888889
16100,"PNC","anat",4.47222222222222
16511,"PNC","anat",4.58638888888889
16386,"PNC","anat",4.55166666666667
16423,"PNC","anat",4.56194444444444
16165,"PNC","anat",4.49027777777778
16165,"PNC","anat",4.49027777777778
16405,"PNC","anat",4.55694444444444
16138,"PNC","anat",4.48277777777778
16560,"PNC","anat",4.6
16779,"PNC","anat",4.66083333333333
16531,"PNC","anat",4.59194444444444
16402,"PNC","anat",4.55611111111111
13545,"PNC","anat",3.7625
16618,"PNC","anat",4.61611111111111
16542,"PNC","anat",4.595
16492,"PNC","anat",4.58111111111111
16350,"PNC","anat",4.54166666666667
16359,"PNC","anat",4.54416666666667
15483,"PNC","anat",4.30083333333333
16458,"PNC","anat",4.57166666666667
16831,"PNC","anat",4.67527777777778
16418,"PNC","anat",4.56055555555556
16473,"PNC","anat",4.57583333333333
16505,"PNC","anat",4.58472222222222
16418,"PNC","anat",4.56055555555556
16605,"PNC","anat",4.6125
16426,"PNC","anat",4.56277777777778
16265,"PNC","anat",4.51805555555556
16405,"PNC","anat",4.55694444444444
16620,"PNC","anat",4.61666666666667
16423,"PNC","anat",4.56194444444444
15953,"PNC","anat",4.43138888888889
16393,"PNC","anat",4.55361111111111
16115,"PNC","anat",4.47638888888889
16539,"PNC","anat",4.59416666666667
16393,"PNC","anat",4.55361111111111
16233,"PNC","anat",4.50916666666667
16578,"PNC","anat",4.605
16647,"PNC","anat",4.62416666666667
16319,"PNC","anat",4.53305555555556
16355,"PNC","anat",4.54305555555556
16456,"PNC","anat",4.57111111111111
16270,"PNC","anat",4.51944444444444
16519,"PNC","anat",4.58861111111111
15946,"PNC","anat",4.42944444444444
16328,"PNC","anat",4.53555555555556
16756,"PNC","anat",4.65444444444444
16499,"PNC","anat",4.58305555555556
16388,"PNC","anat",4.55222222222222
16654,"PNC","anat",4.62611111111111
16271,"PNC","anat",4.51972222222222
16094,"PNC","anat",4.47055555555556
16783,"PNC","anat",4.66194444444444
16379,"PNC","anat",4.54972222222222
16243,"PNC","anat",4.51194444444444
16557,"PNC","anat",4.59916666666667
16307,"PNC","anat",4.52972222222222
16353,"PNC","anat",4.5425
16784,"PNC","anat",4.66222222222222
16664,"PNC","anat",4.62888888888889
16120,"PNC","anat",4.47777777777778
16756,"PNC","anat",4.65444444444444
16509,"PNC","anat",4.58583333333333
16740,"PNC","anat",4.65
16070,"PNC","anat",4.46388888888889
16432,"PNC","anat",4.56444444444444
16342,"PNC","anat",4.53944444444444
16555,"PNC","anat",4.59861111111111
16315,"PNC","anat",4.53194444444444
16235,"PNC","anat",4.50972222222222
16338,"PNC","anat",4.53833333333333
16645,"PNC","anat",4.62361111111111
16410,"PNC","anat",4.55833333333333
16534,"PNC","anat",4.59277777777778
16536,"PNC","anat",4.59333333333333
16286,"PNC","anat",4.52388888888889
16174,"PNC","anat",4.49277777777778
16328,"PNC","anat",4.53555555555556
16304,"PNC","anat",4.52888888888889
16252,"PNC","anat",4.51444444444444
16600,"PNC","anat",4.61111111111111
16445,"PNC","anat",4.56805555555556
16639,"PNC","anat",4.62194444444444
16366,"PNC","anat",4.54611111111111
16312,"PNC","anat",4.53111111111111
16246,"PNC","anat",4.51277777777778
16685,"PNC","anat",4.63472222222222
16318,"PNC","anat",4.53277777777778
16291,"PNC","anat",4.52527777777778
16425,"PNC","anat",4.5625
16331,"PNC","anat",4.53638888888889
16567,"PNC","anat",4.60194444444444
16528,"PNC","anat",4.59111111111111
16309,"PNC","anat",4.53027777777778
16364,"PNC","anat",4.54555555555556
16526,"PNC","anat",4.59055555555556
16273,"PNC","anat",4.52027777777778
16249,"PNC","anat",4.51361111111111
16507,"PNC","anat",4.58527777777778
16688,"PNC","anat",4.63555555555556
16115,"PNC","anat",4.47638888888889
16577,"PNC","anat",4.60472222222222
15971,"PNC","anat",4.43638888888889
16958,"PNC","anat",4.71055555555556
16353,"PNC","anat",4.5425
16606,"PNC","anat",4.61277777777778
16309,"PNC","anat",4.53027777777778
16420,"PNC","anat",4.56111111111111
16513,"PNC","anat",4.58694444444444
16495,"PNC","anat",4.58194444444444
16483,"PNC","anat",4.57861111111111
16205,"PNC","anat",4.50138888888889
16430,"PNC","anat",4.56388888888889
16817,"PNC","anat",4.67138888888889
16690,"PNC","anat",4.63611111111111
16511,"PNC","anat",4.58638888888889
16159,"PNC","anat",4.48861111111111
16313,"PNC","anat",4.53138888888889
16401,"PNC","anat",4.55583333333333
16384,"PNC","anat",4.55111111111111
16512,"PNC","anat",4.58666666666667
16351,"PNC","anat",4.54194444444444
16313,"PNC","anat",4.53138888888889
16500,"PNC","anat",4.58333333333333
17131,"PNC","anat",4.75861111111111
16250,"PNC","anat",4.51388888888889
16346,"PNC","anat",4.54055555555556
16447,"PNC","anat",4.56861111111111
16107,"PNC","anat",4.47416666666667
16526,"PNC","anat",4.59055555555556
16624,"PNC","anat",4.61777777777778
16461,"PNC","anat",4.5725
16061,"PNC","anat",4.46138888888889
16532,"PNC","anat",4.59222222222222
16414,"PNC","anat",4.55944444444444
16089,"PNC","anat",4.46916666666667
16579,"PNC","anat",4.60527777777778
16191,"PNC","anat",4.4975
16503,"PNC","anat",4.58416666666667
16171,"PNC","anat",4.49194444444444
16313,"PNC","anat",4.53138888888889
16515,"PNC","anat",4.5875
15822,"PNC","anat",4.395
16261,"PNC","anat",4.51694444444444
16610,"PNC","anat",4.61388888888889
15746,"PNC","anat",4.37388888888889
16450,"PNC","anat",4.56944444444444
16259,"PNC","anat",4.51638888888889
16485,"PNC","anat",4.57916666666667
16451,"PNC","anat",4.56972222222222
16410,"PNC","anat",4.55833333333333
16144,"PNC","anat",4.48444444444444
16151,"PNC","anat",4.48638888888889
16432,"PNC","anat",4.56444444444444
16607,"PNC","anat",4.61305555555556
16313,"PNC","anat",4.53138888888889
16335,"PNC","anat",4.5375
16049,"PNC","anat",4.45805555555556
16964,"PNC","anat",4.71222222222222
16697,"PNC","anat",4.63805555555556
16515,"PNC","anat",4.5875
16926,"PNC","anat",4.70166666666667
13089,"PNC","anat",3.63583333333333
16696,"PNC","anat",4.63777777777778
16532,"PNC","anat",4.59222222222222
16542,"PNC","anat",4.595
16742,"PNC","anat",4.65055555555556
16506,"PNC","anat",4.585
